,code,name,YN
2,11110,청운동,존재
3,11110,신교동,존재
4,11110,궁정동,존재
5,11110,효자동,존재
6,11110,창성동,존재
7,11110,통의동,존재
8,11110,적선동,존재
9,11110,통인동,존재
10,11110,누상동,존재
11,11110,누하동,존재
12,11110,옥인동,존재
13,11110,체부동,존재
14,11110,필운동,존재
15,11110,내자동,존재
16,11110,사직동,존재
17,11110,도렴동,존재
18,11110,당주동,존재
19,11110,내수동,존재
20,11110,세종로,존재
21,11110,신문로1가,존재
22,11110,신문로2가,존재
23,11110,청진동,존재
24,11110,서린동,존재
25,11110,수송동,존재
26,11110,중학동,존재
27,11110,종로1가,존재
28,11110,공평동,존재
29,11110,관훈동,존재
30,11110,견지동,존재
31,11110,와룡동,존재
32,11110,권농동,존재
33,11110,운니동,존재
34,11110,익선동,존재
35,11110,경운동,존재
36,11110,관철동,존재
37,11110,인사동,존재
38,11110,낙원동,존재
39,11110,종로2가,존재
40,11110,팔판동,존재
41,11110,삼청동,존재
42,11110,안국동,존재
43,11110,소격동,존재
44,11110,화동,존재
45,11110,사간동,존재
46,11110,송현동,존재
47,11110,가회동,존재
48,11110,재동,존재
49,11110,계동,존재
50,11110,원서동,존재
51,11110,훈정동,존재
52,11110,묘동,존재
53,11110,봉익동,존재
54,11110,돈의동,존재
55,11110,장사동,존재
56,11110,관수동,존재
57,11110,종로3가,존재
58,11110,인의동,존재
59,11110,예지동,존재
60,11110,원남동,존재
61,11110,연지동,존재
62,11110,종로4가,존재
63,11110,효제동,존재
64,11110,종로5가,존재
65,11110,종로6가,존재
66,11110,이화동,존재
67,11110,연건동,존재
68,11110,충신동,존재
69,11110,동숭동,존재
70,11110,혜화동,존재
71,11110,명륜1가,존재
72,11110,명륜2가,존재
73,11110,명륜4가,존재
74,11110,명륜3가,존재
75,11110,창신동,존재
76,11110,숭인동,존재
77,11110,교남동,존재
78,11110,평동,존재
79,11110,송월동,존재
80,11110,홍파동,존재
81,11110,교북동,존재
82,11110,행촌동,존재
83,11110,구기동,존재
84,11110,평창동,존재
85,11110,부암동,존재
86,11110,홍지동,존재
87,11110,신영동,존재
88,11110,무악동,존재
89,11110,창신1동,폐지
90,11110,창신2동,폐지
91,11110,창신3동,폐지
92,11110,숭인1동,폐지
93,11110,숭인2동,폐지
95,11140,동자동,폐지
96,11140,도동1가,폐지
97,11140,도동2가,폐지
98,11140,양동,폐지
99,11140,무교동,존재
100,11140,다동,존재
101,11140,태평로1가,존재
102,11140,을지로1가,존재
103,11140,을지로2가,존재
104,11140,남대문로1가,존재
105,11140,삼각동,존재
106,11140,수하동,존재
107,11140,장교동,존재
108,11140,수표동,존재
109,11140,소공동,존재
110,11140,남창동,존재
111,11140,북창동,존재
112,11140,태평로2가,존재
113,11140,남대문로2가,존재
114,11140,남대문로3가,존재
115,11140,남대문로4가,존재
116,11140,남대문로5가,존재
117,11140,봉래동1가,존재
118,11140,봉래동2가,존재
119,11140,회현동1가,존재
120,11140,회현동2가,존재
121,11140,회현동3가,존재
122,11140,충무로1가,존재
123,11140,충무로2가,존재
124,11140,명동1가,존재
125,11140,명동2가,존재
126,11140,남산동1가,존재
127,11140,남산동2가,존재
128,11140,남산동3가,존재
129,11140,저동1가,존재
130,11140,충무로4가,존재
131,11140,충무로5가,존재
132,11140,인현동2가,존재
133,11140,예관동,존재
134,11140,묵정동,존재
135,11140,필동1가,존재
136,11140,필동2가,존재
137,11140,필동3가,존재
138,11140,남학동,존재
139,11140,주자동,존재
140,11140,예장동,존재
141,11140,장충동1가,존재
142,11140,장충동2가,존재
143,11140,광희동1가,존재
144,11140,광희동2가,존재
145,11140,쌍림동,존재
146,11140,을지로6가,존재
147,11140,을지로7가,존재
148,11140,을지로4가,존재
149,11140,을지로5가,존재
150,11140,주교동,존재
151,11140,방산동,존재
152,11140,오장동,존재
153,11140,을지로3가,존재
154,11140,입정동,존재
155,11140,산림동,존재
156,11140,충무로3가,존재
157,11140,초동,존재
158,11140,인현동1가,존재
159,11140,저동2가,존재
160,11140,신당동,존재
161,11140,흥인동,존재
162,11140,무학동,존재
163,11140,황학동,존재
164,11140,서소문동,존재
165,11140,정동,존재
166,11140,순화동,존재
167,11140,의주로1가,존재
168,11140,충정로1가,존재
169,11140,중림동,존재
170,11140,의주로2가,존재
171,11140,만리동1가,존재
172,11140,만리동2가,존재
173,11140,신당1동,폐지
174,11140,신당2동,폐지
175,11140,신당3동,폐지
176,11140,신당4동,폐지
177,11140,신당5동,폐지
178,11140,신당6동,폐지
180,11170,옥수동,폐지
181,11170,도동1가,폐지
182,11170,도동2가,폐지
183,11170,만리동1가,폐지
184,11170,만리동2가,폐지
185,11170,후암동,존재
186,11170,용산동2가,존재
187,11170,용산동4가,존재
188,11170,갈월동,존재
189,11170,남영동,존재
190,11170,용산동1가,존재
191,11170,동자동,존재
192,11170,서계동,존재
193,11170,청파동1가,존재
194,11170,청파동2가,존재
195,11170,청파동3가,존재
196,11170,원효로1가,존재
197,11170,원효로2가,존재
198,11170,신창동,존재
199,11170,산천동,존재
200,11170,청암동,존재
201,11170,원효로3가,존재
202,11170,원효로4가,존재
203,11170,효창동,존재
204,11170,도원동,존재
205,11170,용문동,존재
206,11170,문배동,존재
207,11170,신계동,존재
208,11170,한강로1가,존재
209,11170,한강로2가,존재
210,11170,용산동3가,존재
211,11170,용산동5가,존재
212,11170,한강로3가,존재
213,11170,이촌동,존재
214,11170,이태원동,존재
215,11170,한남동,존재
216,11170,동빙고동,존재
217,11170,서빙고동,존재
218,11170,주성동,존재
219,11170,용산동6가,존재
220,11170,보광동,존재
221,11170,청파1동,폐지
222,11170,청파2동,폐지
223,11170,이촌1동,폐지
224,11170,이촌2동,폐지
225,11170,이태원1동,폐지
226,11170,이태원2동,폐지
227,11170,한남1동,폐지
228,11170,한남2동,폐지
230,11200,상일동,폐지
231,11200,길동,폐지
232,11200,둔촌동,폐지
233,11200,암사동,폐지
234,11200,성내동,폐지
235,11200,풍납동,폐지
236,11200,천호동,폐지
237,11200,송파동,폐지
238,11200,석촌동,폐지
239,11200,삼전동,폐지
240,11200,가락동,폐지
241,11200,이동,폐지
242,11200,오금동,폐지
243,11200,방이동,폐지
244,11200,문정동,폐지
245,11200,장지동,폐지
246,11200,거여동,폐지
247,11200,마천동,폐지
248,11200,잠실동,폐지
249,11200,신천동,폐지
250,11200,일원동,폐지
251,11200,수서동,폐지
252,11200,자곡동,폐지
253,11200,율현동,폐지
254,11200,세곡동,폐지
255,11200,역삼동,폐지
256,11200,포이동,폐지
257,11200,개포동,폐지
258,11200,도곡동,폐지
259,11200,논현동,폐지
260,11200,신사동,폐지
261,11200,학동,폐지
262,11200,압구정동,폐지
263,11200,청담동,폐지
264,11200,삼성동,폐지
265,11200,대치동,폐지
266,11200,염곡동,폐지
267,11200,내곡동,폐지
268,11200,신원동,폐지
269,11200,반포동,폐지
270,11200,잠원동,폐지
271,11200,서초동,폐지
272,11200,양재동,폐지
273,11200,우면동,폐지
274,11200,원지동,폐지
275,11200,황학동,폐지
276,11200,무학동,폐지
277,11200,흥인동,폐지
278,11200,신당동,폐지
279,11200,용두동,폐지
280,11200,답십리동,폐지
281,11200,면목동,폐지
282,11200,금호동,폐지
283,11200,명일동,폐지
284,11200,하일동,폐지
285,11200,고덕동,폐지
286,11200,상왕십리동,존재
287,11200,하왕십리동,존재
288,11200,홍익동,존재
289,11200,도선동,존재
290,11200,마장동,존재
291,11200,사근동,존재
292,11200,행당동,존재
293,11200,응봉동,존재
294,11200,금호동1가,존재
295,11200,금호동2가,존재
296,11200,금호동3가,존재
297,11200,금호동4가,존재
298,11200,옥수동,존재
299,11200,성수동1가,존재
300,11200,성수동2가,존재
301,11200,화양동,폐지
302,11200,모진동,폐지
303,11200,송정동,존재
304,11200,군자동,폐지
305,11200,중곡동,폐지
306,11200,능동,폐지
307,11200,용답동,존재
308,11200,광장동,폐지
309,11200,구의동,폐지
310,11200,자양동,폐지
311,11200,왕십리1동,폐지
312,11200,왕십리2동,폐지
313,11200,행당1동,폐지
314,11200,행당2동,폐지
315,11200,중곡1동,폐지
316,11200,중곡2동,폐지
317,11200,중곡3동,폐지
318,11200,중곡4동,폐지
319,11200,옥수1동,폐지
320,11200,옥수2동,폐지
321,11200,성수1가1동,폐지
322,11200,성수1가2동,폐지
323,11200,성수2가1동,폐지
324,11200,성수2가2동,폐지
325,11200,성수2가3동,폐지
326,11200,성수2가4동,폐지
327,11200,자양1동,폐지
328,11200,자양2동,폐지
329,11200,자양3동,폐지
330,11200,구의1동,폐지
331,11200,구의2동,폐지
333,11215,중곡동,존재
334,11215,능동,존재
335,11215,구의동,존재
336,11215,광장동,존재
337,11215,자양동,존재
338,11215,노유동,폐지
339,11215,화양동,존재
340,11215,모진동,폐지
341,11215,군자동,존재
343,11230,면목동,폐지
344,11230,상봉동,폐지
345,11230,중화동,폐지
346,11230,묵동,폐지
347,11230,망우동,폐지
348,11230,신내동,폐지
349,11230,중곡동,폐지
350,11230,능동,폐지
351,11230,군자동,폐지
352,11230,종암동,폐지
353,11230,안암동4가,폐지
354,11230,안암동5가,폐지
355,11230,석관동,폐지
356,11230,보문동1가,폐지
357,11230,보문동2가,폐지
358,11230,보문동3가,폐지
359,11230,보문동4가,폐지
360,11230,보문동5가,폐지
361,11230,보문동6가,폐지
362,11230,보문동7가,폐지
363,11230,창신동,폐지
364,11230,숭인동,폐지
365,11230,신설동,존재
366,11230,용두동,존재
367,11230,제기동,존재
368,11230,전농동,존재
369,11230,답십리동,존재
370,11230,장안동,존재
371,11230,청량리동,존재
372,11230,회기동,존재
373,11230,휘경동,존재
374,11230,이문동,존재
375,11230,용두1동,폐지
376,11230,용두2동,폐지
377,11230,제기1동,폐지
378,11230,제기2동,폐지
379,11230,전농1동,폐지
380,11230,전농2동,폐지
381,11230,전농3동,폐지
382,11230,전농4동,폐지
383,11230,답십리1동,폐지
384,11230,답십리2동,폐지
385,11230,답십리3동,폐지
386,11230,답십리4동,폐지
387,11230,답십리5동,폐지
388,11230,장안1동,폐지
389,11230,장안2동,폐지
390,11230,장안3동,폐지
391,11230,장안4동,폐지
392,11230,청량리1동,폐지
393,11230,청량리2동,폐지
394,11230,휘경1동,폐지
395,11230,휘경2동,폐지
396,11230,이문1동,폐지
397,11230,이문2동,폐지
398,11230,이문3동,폐지
400,11260,면목동,존재
401,11260,상봉동,존재
402,11260,중화동,존재
403,11260,묵동,존재
404,11260,망우동,존재
405,11260,신내동,존재
406,11260,면목1동,폐지
407,11260,면목2동,폐지
408,11260,면목3동,폐지
409,11260,면목4동,폐지
410,11260,면목5동,폐지
411,11260,면목6동,폐지
412,11260,면목7동,폐지
413,11260,상봉1동,폐지
414,11260,상봉2동,폐지
415,11260,중화1동,폐지
416,11260,중화2동,폐지
417,11260,묵1동,폐지
418,11260,묵2동,폐지
419,11260,망우1동,폐지
420,11260,망우2동,폐지
421,11260,망우3동,폐지
423,11290,미아동,폐지
424,11290,번동,폐지
425,11290,수유동,폐지
426,11290,우이동,폐지
427,11290,창동,폐지
428,11290,월계동,폐지
429,11290,쌍문동,폐지
430,11290,공릉동,폐지
431,11290,하계동,폐지
432,11290,상계동,폐지
433,11290,중계동,폐지
434,11290,도봉동,폐지
435,11290,방학동,폐지
436,11290,성북동2가,폐지
437,11290,동소문동8가,폐지
438,11290,성북동,존재
439,11290,성북동1가,존재
440,11290,돈암동,존재
441,11290,동소문동1가,존재
442,11290,동소문동2가,존재
443,11290,동소문동3가,존재
444,11290,동소문동4가,존재
445,11290,동소문동5가,존재
446,11290,동소문동6가,존재
447,11290,동소문동7가,존재
448,11290,삼선동1가,존재
449,11290,삼선동2가,존재
450,11290,삼선동3가,존재
451,11290,삼선동4가,존재
452,11290,삼선동5가,존재
453,11290,동선동1가,존재
454,11290,동선동2가,존재
455,11290,동선동3가,존재
456,11290,동선동4가,존재
457,11290,동선동5가,존재
458,11290,안암동1가,존재
459,11290,안암동2가,존재
460,11290,안암동3가,존재
461,11290,안암동4가,존재
462,11290,안암동5가,존재
463,11290,보문동4가,존재
464,11290,보문동5가,존재
465,11290,보문동6가,존재
466,11290,보문동7가,존재
467,11290,보문동1가,존재
468,11290,보문동2가,존재
469,11290,보문동3가,존재
470,11290,정릉동,존재
471,11290,길음동,존재
472,11290,종암동,존재
473,11290,하월곡동,존재
474,11290,상월곡동,존재
475,11290,장위동,존재
476,11290,석관동,존재
477,11290,성북1동,폐지
478,11290,성북2동,폐지
479,11290,삼선1동,폐지
480,11290,삼선2동,폐지
481,11290,동선1동,폐지
482,11290,동선2동,폐지
483,11290,돈암1동,폐지
484,11290,돈암2동,폐지
485,11290,정릉1동,폐지
486,11290,정릉2동,폐지
487,11290,정릉3동,폐지
488,11290,정릉4동,폐지
489,11290,길음1동,폐지
490,11290,길음2동,폐지
491,11290,길음3동,폐지
492,11290,종암1동,폐지
493,11290,종암2동,폐지
494,11290,하월곡1동,폐지
495,11290,하월곡2동,폐지
496,11290,하월곡3동,폐지
497,11290,하월곡4동,폐지
498,11290,장위1동,폐지
499,11290,장위2동,폐지
500,11290,장위3동,폐지
501,11290,석관1동,폐지
502,11290,석관2동,폐지
504,11305,미아동,존재
505,11305,번동,존재
506,11305,수유동,존재
507,11305,우이동,존재
509,11320,상계동,폐지
510,11320,중계동,폐지
511,11320,하계동,폐지
512,11320,월계동,폐지
513,11320,공릉동,폐지
514,11320,미아동,폐지
515,11320,번동,폐지
516,11320,수유동,폐지
517,11320,우이동,폐지
518,11320,쌍문동,존재
519,11320,방학동,존재
520,11320,창동,존재
521,11320,도봉동,존재
522,11320,창1동,폐지
523,11320,창2동,폐지
524,11320,창3동,폐지
525,11320,도봉1동,폐지
526,11320,도봉2동,폐지
527,11320,미아1동,폐지
528,11320,미아2동,폐지
529,11320,미아3동,폐지
530,11320,미아4동,폐지
531,11320,미아5동,폐지
532,11320,미아6동,폐지
533,11320,미아7동,폐지
534,11320,미아8동,폐지
535,11320,번1동,폐지
536,11320,번2동,폐지
537,11320,수유1동,폐지
538,11320,수유2동,폐지
539,11320,수유3동,폐지
540,11320,수유4동,폐지
541,11320,수유5동,폐지
542,11320,쌍문1동,폐지
543,11320,쌍문2동,폐지
544,11320,쌍문3동,폐지
545,11320,방학1동,폐지
546,11320,방학2동,폐지
547,11320,방학3동,폐지
549,11350,창동,폐지
550,11350,월계동,존재
551,11350,공릉동,존재
552,11350,하계동,존재
553,11350,상계동,존재
554,11350,중계동,존재
555,11350,도봉동,폐지
556,11350,도봉1동,폐지
557,11350,도봉2동,폐지
558,11350,창1동,폐지
559,11350,창2동,폐지
560,11350,창3동,폐지
561,11350,월계1동,폐지
562,11350,월계2동,폐지
563,11350,월계3동,폐지
564,11350,공릉1동,폐지
565,11350,공릉2동,폐지
566,11350,상계1동,폐지
567,11350,상계2동,폐지
568,11350,상계3동,폐지
569,11350,상계4동,폐지
570,11350,상계5동,폐지
571,11350,상계6동,폐지
572,11350,상계7동,폐지
574,11380,수색동,존재
575,11380,녹번동,존재
576,11380,불광동,존재
577,11380,갈현동,존재
578,11380,구산동,존재
579,11380,대조동,존재
580,11380,응암동,존재
581,11380,역촌동,존재
582,11380,신사동,존재
583,11380,증산동,존재
584,11380,진관내동,폐지
585,11380,구파발동,폐지
586,11380,진관외동,폐지
587,11380,진관동,존재
588,11380,불광1동,폐지
589,11380,불광2동,폐지
590,11380,불광3동,폐지
591,11380,응암1동,폐지
592,11380,응암2동,폐지
593,11380,응암3동,폐지
594,11380,역촌1동,폐지
595,11380,역촌2동,폐지
596,11380,응암4동,폐지
598,11410,평창동,폐지
599,11410,구기동,폐지
600,11410,부암동,폐지
601,11410,홍지동,폐지
602,11410,신영동,폐지
603,11410,행촌동,폐지
604,11410,송월동,폐지
605,11410,홍파동,폐지
606,11410,평동,폐지
607,11410,교남동,폐지
608,11410,교북동,폐지
609,11410,서소문동,폐지
610,11410,정동,폐지
611,11410,순화동,폐지
612,11410,의주로2가,폐지
613,11410,중림동,폐지
614,11410,의주로1가,폐지
615,11410,충정로1가,폐지
616,11410,노고산동,폐지
617,11410,만리동1가,폐지
618,11410,만리동2가,폐지
619,11410,상암동,폐지
620,11410,성산동,폐지
621,11410,수색동,폐지
622,11410,중동,폐지
623,11410,녹번동,폐지
624,11410,불광동,폐지
625,11410,갈현동,폐지
626,11410,역촌동,폐지
627,11410,신사동,폐지
628,11410,구파발동,폐지
629,11410,구산동,폐지
630,11410,진관내동,폐지
631,11410,진관외동,폐지
632,11410,응암동,폐지
633,11410,대조동,폐지
634,11410,증산동,폐지
635,11410,충정로2가,존재
636,11410,충정로3가,존재
637,11410,합동,존재
638,11410,미근동,존재
639,11410,냉천동,존재
640,11410,천연동,존재
641,11410,옥천동,존재
642,11410,영천동,존재
643,11410,현저동,존재
644,11410,북아현동,존재
645,11410,홍제동,존재
646,11410,대현동,존재
647,11410,대신동,존재
648,11410,신촌동,존재
649,11410,봉원동,존재
650,11410,창천동,존재
651,11410,연희동,존재
652,11410,홍은동,존재
653,11410,북가좌동,존재
654,11410,남가좌동,존재
655,11410,충정로동,폐지
656,11410,북아현1동,폐지
657,11410,북아현2동,폐지
658,11410,북아현3동,폐지
659,11410,연희1동,폐지
660,11410,연희2동,폐지
661,11410,연희3동,폐지
662,11410,홍제1동,폐지
663,11410,홍제2동,폐지
664,11410,홍제3동,폐지
665,11410,홍제4동,폐지
666,11410,홍은1동,폐지
667,11410,홍은2동,폐지
668,11410,홍은3동,폐지
669,11410,남가좌1동,폐지
670,11410,남가좌2동,폐지
671,11410,북가좌1동,폐지
672,11410,북가좌1동,폐지
674,11440,연희동,폐지
675,11440,남가좌동,폐지
676,11440,수색동,폐지
677,11440,율도동,폐지
678,11440,아현동,존재
679,11440,공덕동,존재
680,11440,신공덕동,존재
681,11440,도화동,존재
682,11440,용강동,존재
683,11440,토정동,존재
684,11440,마포동,존재
685,11440,대흥동,존재
686,11440,염리동,존재
687,11440,노고산동,존재
688,11440,신수동,존재
689,11440,현석동,존재
690,11440,구수동,존재
691,11440,창전동,존재
692,11440,상수동,존재
693,11440,하중동,존재
694,11440,신정동,존재
695,11440,당인동,존재
696,11440,하수동,폐지
697,11440,서교동,존재
698,11440,동교동,존재
699,11440,합정동,존재
700,11440,망원동,존재
701,11440,연남동,존재
702,11440,성산동,존재
703,11440,중동,존재
704,11440,상암동,존재
705,11440,아현1동,폐지
706,11440,아현2동,폐지
707,11440,아현3동,폐지
708,11440,공덕1동,폐지
709,11440,공덕2동,폐지
710,11440,도화1동,폐지
711,11440,도화2동,폐지
712,11440,망원1동,폐지
713,11440,망원2동,폐지
714,11440,성산1동,폐지
715,11440,성산2동,폐지
717,11470,신정동,존재
718,11470,목동,존재
719,11470,신월동,존재
720,11470,목1동,폐지
721,11470,목2동,폐지
722,11470,목3동,폐지
723,11470,목4동,폐지
724,11470,목5동,폐지
725,11470,신월1동,폐지
726,11470,신월2동,폐지
727,11470,신월3동,폐지
728,11470,신월4동,폐지
729,11470,신월5동,폐지
730,11470,신월6동,폐지
731,11470,신정1동,폐지
732,11470,신정2동,폐지
733,11470,신정3동,폐지
734,11470,신정4동,폐지
735,11470,신정5동,폐지
736,11470,신정6동,폐지
738,11500,신정동,폐지
739,11500,신월동,폐지
740,11500,염창동,존재
741,11500,등촌동,존재
742,11500,화곡동,존재
743,11500,가양동,존재
744,11500,마곡동,존재
745,11500,내발산동,존재
746,11500,외발산동,존재
747,11500,공항동,존재
748,11500,방화동,존재
749,11500,개화동,존재
750,11500,과해동,존재
751,11500,오곡동,존재
752,11500,오쇠동,존재
753,11500,목동,폐지
754,11500,등촌1동,폐지
755,11500,등촌2동,폐지
756,11500,화곡1동,폐지
757,11500,화곡2동,폐지
758,11500,화곡3동,폐지
759,11500,화곡4동,폐지
760,11500,화곡5동,폐지
761,11500,화곡본동,폐지
762,11500,발산동,폐지
763,11500,방화1동,폐지
764,11500,방화2동,폐지
766,11530,신도림동,존재
767,11530,구로동,존재
768,11530,가리봉동,존재
769,11530,독산동,폐지
770,11530,시흥동,폐지
771,11530,고척동,존재
772,11530,개봉동,존재
773,11530,오류동,존재
774,11530,궁동,존재
775,11530,온수동,존재
776,11530,천왕동,존재
777,11530,항동,존재
778,11530,구로1동,폐지
779,11530,구로2동,폐지
780,11530,구로3동,폐지
781,11530,구로4동,폐지
782,11530,구로5동,폐지
783,11530,구로6동,폐지
784,11530,가리봉1동,폐지
785,11530,가리봉2동,폐지
786,11530,가리봉3동,폐지
787,11530,독산1동,폐지
788,11530,독산2동,폐지
789,11530,독산3동,폐지
790,11530,독산4동,폐지
791,11530,독산본동,폐지
792,11530,시흥본동,폐지
793,11530,시흥1동,폐지
794,11530,시흥2동,폐지
795,11530,시흥3동,폐지
796,11530,시흥4동,폐지
797,11530,시흥5동,폐지
798,11530,고척1동,폐지
799,11530,고척2동,폐지
800,11530,개봉1동,폐지
801,11530,개봉2동,폐지
802,11530,개봉3동,폐지
803,11530,오류1동,폐지
804,11530,오류2동,폐지
805,11530,수궁동,폐지
807,11545,가산동,존재
808,11545,독산동,존재
809,11545,시흥동,존재
811,11560,독산동,폐지
812,11560,염창동,폐지
813,11560,목동,폐지
814,11560,등촌동,폐지
815,11560,화곡동,폐지
816,11560,신월동,폐지
817,11560,마곡동,폐지
818,11560,가양동,폐지
819,11560,내발산동,폐지
820,11560,외발산동,폐지
821,11560,공항동,폐지
822,11560,방화동,폐지
823,11560,과해동,폐지
824,11560,신정동,폐지
825,11560,오곡동,폐지
826,11560,오쇠동,폐지
827,11560,구로동,폐지
828,11560,가리봉동,폐지
829,11560,시흥동,폐지
830,11560,고척동,폐지
831,11560,개봉동,폐지
832,11560,오류동,폐지
833,11560,궁동,폐지
834,11560,온수동,폐지
835,11560,천왕동,폐지
836,11560,항동,폐지
837,11560,신도림동,폐지
838,11560,개화동,폐지
839,11560,반포동,폐지
840,11560,잠원동,폐지
841,11560,서초동,폐지
842,11560,양재동,폐지
843,11560,우면동,폐지
844,11560,원지동,폐지
845,11560,노량진동,폐지
846,11560,상도동,폐지
847,11560,상도제1동,폐지
848,11560,봉천동,폐지
849,11560,본동,폐지
850,11560,흑석동,폐지
851,11560,동작동,폐지
852,11560,사당동,폐지
853,11560,방배동,폐지
854,11560,신림동,폐지
855,11560,대방동,폐지
856,11560,신대방동,폐지
857,11560,양평동,폐지
858,11560,영등포동,존재
859,11560,영등포동1가,존재
860,11560,영등포동2가,존재
861,11560,영등포동3가,존재
862,11560,영등포동4가,존재
863,11560,영등포동5가,존재
864,11560,영등포동6가,존재
865,11560,영등포동7가,존재
866,11560,영등포동8가,존재
867,11560,여의도동,존재
868,11560,당산동1가,존재
869,11560,당산동2가,존재
870,11560,당산동3가,존재
871,11560,당산동4가,존재
872,11560,당산동5가,존재
873,11560,당산동6가,존재
874,11560,당산동,존재
875,11560,도림동,존재
876,11560,문래동1가,존재
877,11560,문래동2가,존재
878,11560,문래동3가,존재
879,11560,문래동4가,존재
880,11560,문래동5가,존재
881,11560,문래동6가,존재
882,11560,양평동1가,존재
883,11560,양평동2가,존재
884,11560,양평동3가,존재
885,11560,양평동4가,존재
886,11560,양평동5가,존재
887,11560,양평동6가,존재
888,11560,양화동,존재
889,11560,신길동,존재
890,11560,대림동,존재
891,11560,양평동,존재
892,11560,영등포1동,폐지
893,11560,영등포2동,폐지
894,11560,영등포3동,폐지
895,11560,당산1동,폐지
896,11560,당산2동,폐지
897,11560,도림1동,폐지
898,11560,도림2동,폐지
899,11560,문래1동,폐지
900,11560,문래2동,폐지
901,11560,양평1동,폐지
902,11560,양평2동,폐지
903,11560,신길1동,폐지
904,11560,신길2동,폐지
905,11560,신길3동,폐지
906,11560,신길4동,폐지
907,11560,신길5동,폐지
908,11560,신길6동,폐지
909,11560,신길7동,폐지
910,11560,대림1동,폐지
911,11560,대림2동,폐지
912,11560,대림3동,폐지
914,11590,노량진동,존재
915,11590,상도동,존재
916,11590,상도1동,존재
917,11590,본동,존재
918,11590,흑석동,존재
919,11590,동작동,존재
920,11590,사당동,존재
921,11590,대방동,존재
922,11590,신대방동,존재
923,11590,노량진1동,폐지
924,11590,노량진2동,폐지
925,11590,상도2동,폐지
926,11590,상도3동,폐지
927,11590,상도4동,폐지
928,11590,흑석1동,폐지
929,11590,흑석2동,폐지
930,11590,흑석3동,폐지
931,11590,사당1동,폐지
932,11590,사당2동,폐지
933,11590,사당3동,폐지
934,11590,사당4동,폐지
935,11590,신대방1동,폐지
936,11590,신대방2동,폐지
938,11620,대방동,폐지
939,11620,신대방동,폐지
940,11620,노량진동,폐지
941,11620,상도동,폐지
942,11620,본동,폐지
943,11620,흑석동,폐지
944,11620,동작동,폐지
945,11620,사당동,폐지
946,11620,방배동,폐지
947,11620,상도제1동,폐지
948,11620,봉천동,존재
949,11620,신림동,존재
950,11620,남현동,존재
951,11620,봉천본동,폐지
952,11620,봉천1동,폐지
953,11620,봉천2동,폐지
954,11620,봉천3동,폐지
955,11620,봉천4동,폐지
956,11620,봉천5동,폐지
957,11620,봉천6동,폐지
958,11620,봉천7동,폐지
959,11620,봉천8동,폐지
960,11620,봉천9동,폐지
961,11620,봉천10동,폐지
962,11620,봉천11동,폐지
963,11620,신림본동,폐지
964,11620,신림1동,폐지
965,11620,신림2동,폐지
966,11620,신림3동,폐지
967,11620,신림4동,폐지
968,11620,신림5동,폐지
969,11620,신림6동,폐지
970,11620,신림7동,폐지
971,11620,신림8동,폐지
972,11620,신림9동,폐지
973,11620,신림10동,폐지
974,11620,신림11동,폐지
976,11650,개포동,폐지
977,11650,방배동,존재
978,11650,양재동,존재
979,11650,우면동,존재
980,11650,원지동,존재
981,11650,도곡동,폐지
982,11650,잠원동,존재
983,11650,반포동,존재
984,11650,서초동,존재
985,11650,내곡동,존재
986,11650,염곡동,존재
987,11650,신원동,존재
988,11650,역삼동,폐지
989,11650,신사동,폐지
990,11650,서초1동,폐지
991,11650,서초2동,폐지
992,11650,서초3동,폐지
993,11650,반포본동,폐지
994,11650,반포1동,폐지
995,11650,반포2동,폐지
996,11650,반포3동,폐지
997,11650,방배본동,폐지
998,11650,방배1동,폐지
999,11650,방배2동,폐지
1000,11650,방배3동,폐지
1001,11650,도곡1동,폐지
1002,11650,도곡2동,폐지
1004,11680,잠원동,폐지
1005,11680,양재동,폐지
1006,11680,원지동,폐지
1007,11680,우면동,폐지
1008,11680,염곡동,폐지
1009,11680,내곡동,폐지
1010,11680,신원동,폐지
1011,11680,방배동,폐지
1012,11680,하일동,폐지
1013,11680,상일동,폐지
1014,11680,명일동,폐지
1015,11680,고덕동,폐지
1016,11680,암사동,폐지
1017,11680,천호동,폐지
1018,11680,성내동,폐지
1019,11680,풍납동,폐지
1020,11680,길동,폐지
1021,11680,둔촌동,폐지
1022,11680,거여동,폐지
1023,11680,마천동,폐지
1024,11680,방이동,폐지
1025,11680,이동,폐지
1026,11680,오금동,폐지
1027,11680,송파동,폐지
1028,11680,석촌동,폐지
1029,11680,가락동,폐지
1030,11680,문정동,폐지
1031,11680,잠실동,폐지
1032,11680,신천동,폐지
1033,11680,삼전동,폐지
1034,11680,송금동,폐지
1035,11680,장지동,폐지
1036,11680,학동,폐지
1037,11680,역삼동,존재
1038,11680,포이동,폐지
1039,11680,개포동,존재
1040,11680,청담동,존재
1041,11680,삼성동,존재
1042,11680,대치동,존재
1043,11680,신사동,존재
1044,11680,논현동,존재
1045,11680,압구정동,존재
1046,11680,세곡동,존재
1047,11680,자곡동,존재
1048,11680,율현동,존재
1049,11680,일원동,존재
1050,11680,수서동,존재
1051,11680,반포동,폐지
1052,11680,서초동,폐지
1053,11680,도곡동,존재
1054,11680,압구정1동,폐지
1055,11680,압구정2동,폐지
1056,11680,청담1동,폐지
1057,11680,청담2동,폐지
